Pos_highlight_exo,Pos_cue_exo,correctresp_exo,Image_arrow,Pos_highlight_endo,correctresp_endo,exoType,endoType,n,Arrow.started_mean,Arrow.started_raw,,,,Arrow.started_std,Arrow.stopped_mean,Arrow.stopped_raw,,,,Arrow.stopped_std,Fixation.started_mean,Fixation.started_raw,,,,Fixation.started_std,Fixation.stopped_raw,,,,cross_cue_2.started_mean,cross_cue_2.started_raw,,,,cross_cue_2.started_std,cross_cue_2.stopped_raw,,,,fixationPoint.started_mean,fixationPoint.started_raw,,,,fixationPoint.started_std,fixationPoint.stopped_raw,,,,rect_left_2.started_mean,rect_left_2.started_raw,,,,rect_left_2.started_std,rect_left_2.stopped_raw,,,,rect_right_2.started_mean,rect_right_2.started_raw,,,,rect_right_2.started_std,rect_right_2.stopped_raw,,,,resp_stimuli_2.corr_mean,resp_stimuli_2.corr_raw,,,,resp_stimuli_2.corr_std,resp_stimuli_2.keys_raw,,,,resp_stimuli_2.rt_mean,resp_stimuli_2.rt_raw,,,,resp_stimuli_2.rt_std,resp_stimuli_2.started_mean,resp_stimuli_2.started_raw,,,,resp_stimuli_2.started_std,resp_stimuli_2.stopped_raw,,,,order,,,
"[-7, 0]","[-7, 0]","left",leftArrow.png,"[-7, 0]","left",valid,valid,4.0,95.85291290283203,83.34769439697266, 96.29893493652344, 97.23260498046875, 106.53241729736328,9.53126066995218,96.15262603759766,83.64830780029297, 96.59806060791016, 97.5313491821289, 106.8327865600586,9.531056129499664,96.32014465332031,83.86543273925781, 96.74832153320312, 97.68231964111328, 106.98450469970703,9.502408119332957,, , , ,96.15262603759766,83.64830780029297, 96.59806060791016, 97.5313491821289, 106.8327865600586,9.531056129499664,, , , ,95.57025146484375,83.06419372558594, 96.01775360107422, 96.94808197021484, 106.25096893310547,9.532014143190361,, , , ,95.75285339355469,83.2483139038086, 96.19921875, 97.13136291503906, 106.43250274658203,9.530966174991468,, , , ,95.75285339355469,83.2483139038086, 96.19921875, 97.13136291503906, 106.43250274658203,9.530966174991468,, , , ,0.0,0.0, 0.0, 0.0, 0.0,0.0,'left', 'right', 'left', 'right',0.4511096179485321,0.5017579197883606, 0.4337494969367981, 0.43416479229927063, 0.4347662925720215,0.03376810961763968,95.85291290283203,83.34769439697266, 96.29893493652344, 97.23260498046875, 106.53241729736328,9.53126066995218,, , , ,4.0, 17.0, 18.0, 28.0
"[7, 0]","[7, 0]","right",rightArrow.png,"[7, 0]","right",valid,valid,4.0,98.4574203491211,86.28248596191406, 93.3817138671875, 101.91548919677734, 112.25,11.197995612377966,98.7579345703125,86.58203887939453, 93.68412780761719, 102.21553802490234, 112.55003356933594,11.197811800962759,98.94482421875,86.74815368652344, 93.916748046875, 102.33191680908203, 112.78245544433594,11.210006782820638,, , , ,98.7579345703125,86.58203887939453, 93.68412780761719, 102.21553802490234, 112.55003356933594,11.197811800962759,, , , ,98.17556762695312,86.00218200683594, 93.09776306152344, 101.63662719726562, 111.9656982421875,11.197053963658634,, , , ,98.35749053955078,86.18262481689453, 93.28196716308594, 101.81531524658203, 112.15005493164062,11.197911667274568,, , , ,98.35749053955078,86.18262481689453, 93.28196716308594, 101.81531524658203, 112.15005493164062,11.197911667274568,, , , ,0.0,0.0, 0.0, 0.0, 0.0,0.0,'left', 'right', 'left', 'right',0.4711855351924896,0.44984740018844604, 0.5179029107093811, 0.4008708894252777, 0.5161209106445312,0.056571979392102706,98.4574203491211,86.28248596191406, 93.3817138671875, 101.91548919677734, 112.25,11.197995612377966,, , , ,7.0, 14.0, 23.0, 34.0
"[-7, 0]","[-7, 0]","left",leftArrow.png,"[-7, 0]","left",valid,valid,4.0,96.98616790771484,84.34842681884766, 91.46458435058594, 104.64984130859375, 107.48181915283203,10.940611955188905,97.28634643554688,84.64911651611328, 91.76432800292969, 104.95006561279297, 107.78186798095703,10.940457512442062,97.43661499023438,84.78263854980469, 91.93144989013672, 105.13402557373047, 107.89833068847656,10.941169766468416,, , , ,97.28634643554688,84.64911651611328, 91.76432800292969, 104.95006561279297, 107.78186798095703,10.940457512442062,, , , ,96.70399475097656,84.06462860107422, 91.1837387084961, 104.368896484375, 107.19872283935547,10.941006042674243,, , , ,96.88605499267578,84.24817657470703, 91.36503601074219, 104.54934692382812, 107.38166046142578,10.940466152225126,, , , ,96.88605499267578,84.24817657470703, 91.36503601074219, 104.54934692382812, 107.38166046142578,10.940466152225126,, , , ,0.0,0.0, 0.0, 0.0, 0.0,0.0,'right', 'left', 'left', 'right',0.43367716670036316,0.4173834025859833, 0.4504424035549164, 0.46660149097442627, 0.40028131008148193,0.030253673518086242,96.98616790771484,84.34842681884766, 91.46458435058594, 104.64984130859375, 107.48181915283203,10.940611955188905,, , , ,5.0, 12.0, 26.0, 29.0
"[7, 0]","[7, 0]",right,rightArrow.png,"[7, 0]",right,valid,valid,4.0,97.98198699951172,87.23177337646484, 90.39847564697266, 101.03165435791016, 113.26605987548828,11.775399385304304,98.28206634521484,87.53221130371094, 90.69788360595703, 101.3322525024414, 113.56591033935547,11.775380164659484,98.49073791503906,87.8150634765625, 90.98352813720703, 101.43185424804688, 113.7325210571289,11.708833446014141,, , , ,98.28206634521484,87.53221130371094, 90.69788360595703, 101.3322525024414, 113.56591033935547,11.775380164659484,, , , ,97.69918823242188,86.95065307617188, 90.11478424072266, 100.74866485595703, 112.98267364501953,11.77480963680543,, , , ,97.88201904296875,87.13213348388672, 90.29798126220703, 100.93204498291016, 113.16592407226562,11.775370903886119,, , , ,97.88201904296875,87.13213348388672, 90.29798126220703, 100.93204498291016, 113.16592407226562,11.775370903886119,, , , ,0.75,1.0, 1.0, 1.0, 0.0,0.5,'right', 'right', 'right', 'left',0.4928678870201111,0.5675585865974426, 0.5692257285118103, 0.3842724859714508, 0.4504148066043854,0.09129520930535566,97.98198699951172,87.23177337646484, 90.39847564697266, 101.03165435791016, 113.26605987548828,11.775399385304304,, , , ,8.0, 11.0, 22.0, 35.0
"[-7, 0]","[-7, 0]","left",leftArrow.png,"[-7, 0]","left",valid,valid,4.0,96.09429168701172,80.39815521240234, 94.414794921875, 99.21524047851562, 110.3489761352539,12.411362531860538,96.3945541381836,80.69764709472656, 94.71463012695312, 99.51644897460938, 110.64950561523438,12.41188817756608,96.59012603759766,81.03201293945312, 94.89796447753906, 99.61539459228516, 110.81513214111328,12.334522587613382,, , , ,96.3945541381836,80.69764709472656, 94.71463012695312, 99.51644897460938, 110.64950561523438,12.41188817756608,80.99875129997963, , , ,95.81344604492188,80.11901092529297, 94.13560485839844, 98.93404388427734, 110.06511688232422,12.409387539333412,, , , ,95.99462127685547,80.29826354980469, 94.31521606445312, 99.1149673461914, 110.2500228881836,12.411675718930512,80.99875129997963, , , ,95.99462127685547,80.29826354980469, 94.31521606445312, 99.1149673461914, 110.2500228881836,12.411675718930512,80.99875129997963, , , ,0.0,0.0, 0.0, 0.0, 0.0,0.0,, 'left', 'left', 'right',0.4343351125717163,, 0.4672164022922516, 0.38566839694976807, 0.45012059807777405,0.04054522838496573,96.09429168701172,80.39815521240234, 94.414794921875, 99.21524047851562, 110.3489761352539,12.411362531860538,80.99875129997963, , , ,1.0, 15.0, 20.0, 32.0
"[7, 0]","[7, 0]",right,rightArrow.png,"[7, 0]",right,valid,valid,4.0,97.494873046875,82.38157653808594, 95.3814468383789, 102.81592559814453, 109.40055847167969,11.589323353689416,97.79863739013672,82.6826171875, 95.6817398071289, 103.11507415771484, 109.71511840820312,11.593710103630322,97.96951293945312,82.86458587646484, 95.81619262695312, 103.33187103271484, 109.8653793334961,11.591119179954271,, , , ,97.7944564819336,82.6826171875, 95.6817398071289, 103.11507415771484, 109.6983871459961,11.587979350968665,, , , ,97.20895385742188,82.08683013916016, 95.09912872314453, 102.5319595336914, 109.11790466308594,11.594359067652487,, , , ,97.3902816772461,82.26419830322266, 95.28274536132812, 102.71548461914062, 109.29869842529297,11.596095368389408,, , , ,97.3902816772461,82.26419830322266, 95.28274536132812, 102.71548461914062, 109.29869842529297,11.596095368389408,, , , ,0.75,1.0, 1.0, 1.0, 0.0,0.5,'right', 'right', 'right', 'left',0.45878058671951294,0.4669446051120758, 0.4190461039543152, 0.5003044009208679, 0.44882720708847046,0.0340038097318531,97.494873046875,82.38157653808594, 95.3814468383789, 102.81592559814453, 109.40055847167969,11.589323353689416,, , , ,3.0, 16.0, 24.0, 31.0
"[7, 0]","[-7, 0]","left",rightArrow.png,"[7, 0]","left",invalid,invalid,4.0,95.82353973388672,79.4811019897461, 92.41455078125, 100.09833526611328, 111.30016326904297,13.372811098040282,96.12802124023438,79.78134155273438, 92.715576171875, 100.39826202392578, 111.61692810058594,13.379087041967681,96.28338623046875,79.93083190917969, 92.8991470336914, 100.53819274902344, 111.765380859375,13.37478528141083,, , , ,96.11113739013672,79.7315673828125, 92.715576171875, 100.39826202392578, 111.5991439819336,13.39250954109526,, , , ,95.52757263183594,79.14588928222656, 92.13114929199219, 99.81533813476562, 111.01791381835938,13.39441231699899,, , , ,95.71118927001953,79.33142852783203, 92.31475830078125, 99.99859619140625, 111.1999740600586,13.392990924134011,, , , ,95.71118927001953,79.33142852783203, 92.31475830078125, 99.99859619140625, 111.1999740600586,13.392990924134011,, , , ,0.0,0.0, 0.0, 0.0, 0.0,0.0,, 'right', 'right', 'right',0.4453999201456706,, 0.4679918885231018, 0.41898301243782043, 0.44922488927841187,0.023313138278455287,95.82353973388672,79.4811019897461, 92.41455078125, 100.09833526611328, 111.30016326904297,13.372811098040282,, , , ,0.0, 13.0, 21.0, 33.0
"[-7, 0]","[7, 0]",right,leftArrow.png,"[-7, 0]",right,invalid,invalid,4.0,94.09087371826172,81.51612854003906, 88.29904174804688, 98.16588592529297, 108.38245391845703,11.726387948760483,94.39405822753906,81.83097839355469, 88.59880828857422, 98.46472930908203, 108.68174743652344,11.720698539432647,94.59884643554688,81.88154602050781, 88.88224792480469, 98.71639251708984, 108.91517639160156,11.780219544128922,, , , ,94.38990783691406,81.81432342529297, 88.59880828857422, 98.46472930908203, 108.68174743652344,11.726650650599161,, , , ,93.80802154541016,81.23165893554688, 88.01676940917969, 97.88260650634766, 108.10104370117188,11.727406970414142,, , , ,93.99073028564453,81.41600799560547, 88.19825744628906, 98.0654067993164, 108.28327178955078,11.726836936392637,, , , ,93.99073028564453,81.41600799560547, 88.19825744628906, 98.0654067993164, 108.28327178955078,11.726836936392637,, , , ,1.0,1.0, 1.0, 1.0, 1.0,0.0,'right', 'right', 'right', 'right',0.49143266677856445,0.34873709082603455, 0.5668013095855713, 0.5340391993522644, 0.51615309715271,0.09741470801138663,94.09087371826172,81.51612854003906, 88.29904174804688, 98.16588592529297, 108.38245391845703,11.726387948760483,, , , ,2.0, 9.0, 19.0, 30.0
"[-7, 0]","[7, 0]",right,doubleSidedArrow.png,"[7, 0]",right,invalid,neutral,4.0,96.01535034179688,85.26556396484375, 89.3646240234375, 103.81497192382812, 105.61624908447266,10.211128262861816,96.3174819946289,85.56480407714844, 89.66536712646484, 104.12329864501953, 105.9164810180664,10.213426954223726,96.47555541992188,85.79806518554688, 89.91478729248047, 104.15421295166016, 106.03517150878906,10.122590534434584,, , , ,96.3174819946289,85.56480407714844, 89.66536712646484, 104.12329864501953, 105.9164810180664,10.213426954223726,, , , ,95.73358154296875,84.98286437988281, 89.08210754394531, 103.53186798095703, 105.33749389648438,10.21222192184896,, , , ,95.91587829589844,85.16578674316406, 89.264892578125, 103.7154312133789, 105.51741027832031,10.211472657951047,, , , ,95.91587829589844,85.16578674316406, 89.264892578125, 103.7154312133789, 105.51741027832031,10.211472657951047,, , , ,0.75,1.0, 0.0, 1.0, 1.0,0.5,'right', 'left', 'right', 'right',0.4433538019657135,0.5162838101387024, 0.5342875123023987, 0.3222227990627289, 0.40062108635902405,0.10014411384785006,96.01535034179688,85.26556396484375, 89.3646240234375, 103.81497192382812, 105.61624908447266,10.211128262861816,, , , ,6.0, 10.0, 25.0, 27.0

