Pos_highlight_exo,Pos_cue_exo,correctresp_exo,Image_arrow,Pos_highlight_endo,correctresp_endo,exoType,endoType,n,Arrow.started_mean,Arrow.started_raw,,,,Arrow.started_std,Arrow.stopped_mean,Arrow.stopped_raw,,,,Arrow.stopped_std,Fixation.started_mean,Fixation.started_raw,,,,Fixation.started_std,Fixation.stopped_raw,,,,cross_cue_2.started_mean,cross_cue_2.started_raw,,,,cross_cue_2.started_std,cross_cue_2.stopped_raw,,,,fixationPoint.started_mean,fixationPoint.started_raw,,,,fixationPoint.started_std,fixationPoint.stopped_raw,,,,rect_left_2.started_mean,rect_left_2.started_raw,,,,rect_left_2.started_std,rect_left_2.stopped_raw,,,,rect_right_2.started_mean,rect_right_2.started_raw,,,,rect_right_2.started_std,rect_right_2.stopped_raw,,,,resp_stimuli_2.corr_mean,resp_stimuli_2.corr_raw,,,,resp_stimuli_2.corr_std,resp_stimuli_2.keys_raw,,,,resp_stimuli_2.rt_mean,resp_stimuli_2.rt_raw,,,,resp_stimuli_2.rt_std,resp_stimuli_2.started_mean,resp_stimuli_2.started_raw,,,,resp_stimuli_2.started_std,resp_stimuli_2.stopped_raw,,,,order,,,
"[-7, 0]","[-7, 0]","left",leftArrow.png,"[-7, 0]","left",valid,valid,4.0,103.66898345947266,89.49738311767578, 100.21504211425781, 107.66455078125, 117.29895782470703,11.754498805189485,103.97305297851562,89.7995834350586, 100.5144271850586, 107.96442413330078, 117.61378479003906,11.759392548478413,104.25962829589844,90.0658187866211, 100.85246276855469, 108.20411682128906, 117.91614532470703,11.76339594393627,, , , ,103.96891784667969,89.7995834350586, 100.5144271850586, 107.96442413330078, 117.59721374511719,11.752986329459336,, 100.81451330002164, , 117.898100099992,103.38623809814453,89.2156753540039, 99.93303680419922, 107.38275909423828, 117.01348114013672,11.753061738115656,, , , ,103.56842041015625,89.3973388671875, 100.1143569946289, 107.56354522705078, 117.19845581054688,11.754275725516823,, 100.81451330002164, , 117.898100099992,103.56842041015625,89.3973388671875, 100.1143569946289, 107.56354522705078, 117.19845581054688,11.754275725516823,, 100.81451330002164, , 117.898100099992,0.0,0.0, 0.0, 0.0, 0.0,0.0,'left', , 'left', ,0.5357869863510132,0.5509651899337769, , 0.5206087231636047, ,0.017526314261438587,103.66898345947266,89.49738311767578, 100.21504211425781, 107.66455078125, 117.29895782470703,11.754498805189485,, 100.81451330002164, , 117.898100099992,4.0, 14.0, 21.0, 30.0
"[7, 0]","[7, 0]","right",rightArrow.png,"[7, 0]","right",valid,valid,4.0,103.09794616699219,90.56402587890625, 95.88199615478516, 109.76551055908203, 116.18025970458984,11.899193737188503,103.3976058959961,90.8639144897461, 96.18170928955078, 110.06446075439453, 116.4803466796875,11.899126637674259,103.68737030029297,91.09910583496094, 96.51759338378906, 110.3197021484375, 116.81307220458984,11.918360898293976,, , , ,103.3976058959961,90.8639144897461, 96.18170928955078, 110.06446075439453, 116.4803466796875,11.899126637674259,, 96.48087590001523, , 116.7799543000292,102.81637573242188,90.28289794921875, 95.59903717041016, 109.48296356201172, 115.90060424804688,11.899838519905465,, , , ,102.9974594116211,90.46406555175781, 95.7807388305664, 109.66461181640625, 116.08041381835938,11.899322596810599,, 96.48087590001523, , 116.7799543000292,102.9974594116211,90.46406555175781, 95.7807388305664, 109.66461181640625, 116.08041381835938,11.899322596810599,, 96.48087590001523, , 116.7799543000292,0.0,0.0, 0.0, 0.0, 0.0,0.0,'right', , 'right', ,0.5259450674057007,0.5181921720504761, , 0.5336980223655701, ,0.008952306853499703,103.09794616699219,90.56402587890625, 95.88199615478516, 109.76551055908203, 116.18025970458984,11.899193737188503,, 96.48087590001523, , 116.7799543000292,5.0, 10.0, 23.0, 29.0
"[-7, 0]","[-7, 0]","left",leftArrow.png,"[-7, 0]","left",valid,valid,4.0,105.01150512695312,88.4139633178711, 97.01446533203125, 113.05224609375, 121.56534576416016,15.03456234506526,105.31660461425781,88.71743774414062, 97.31575775146484, 113.363525390625, 121.86967468261719,15.036654703013845,105.5783920288086,88.99874877929688, 97.60003662109375, 113.5981216430664, 122.1166763305664,15.015210466106971,, , , ,105.31257629394531,88.71743774414062, 97.31575775146484, 113.347412109375, 121.86967468261719,15.033782224506309,, , , ,104.7289047241211,88.13278198242188, 96.7327651977539, 112.76812744140625, 121.28194427490234,15.033315864555851,, , , ,104.91141510009766,88.31775665283203, 96.91432189941406, 112.94866943359375, 121.46491241455078,15.03239536119508,, , , ,104.91141510009766,88.31775665283203, 96.91432189941406, 112.94866943359375, 121.46491241455078,15.03239536119508,, , , ,0.0,0.0, 0.0, 0.0, 0.0,0.0,'left', 'left', 'right', 'left',0.5495308041572571,0.5676057934761047, 0.567566990852356, 0.5289738774299622, 0.5339764952659607,0.020948611974179045,105.01150512695312,88.4139633178711, 97.01446533203125, 113.05224609375, 121.56534576416016,15.03456234506526,, , , ,3.0, 11.0, 26.0, 34.0
"[7, 0]","[7, 0]",right,rightArrow.png,"[7, 0]",right,valid,valid,4.0,101.99748229980469,93.64736938476562, 94.7642593383789, 105.4981460571289, 114.08018493652344,9.665923819494491,102.29789733886719,93.9476089477539, 95.06401824951172, 105.79920959472656, 114.38072204589844,9.66626717521732,102.60368347167969,94.2662353515625, 95.39620971679688, 106.11993408203125, 114.63236999511719,9.635248429886571,, , , ,102.29789733886719,93.9476089477539, 95.06401824951172, 105.79920959472656, 114.38072204589844,9.66626717521732,94.24905990000116, 95.36441460001515, 106.09889100003056, ,101.71595764160156,93.36570739746094, 94.48252868652344, 105.21632385253906, 113.79927062988281,9.66623315070513,, , , ,101.89775085449219,93.54759979248047, 94.6642074584961, 105.39874267578125, 113.98048400878906,9.666067056648084,94.24905990000116, 95.36441460001515, 106.09889100003056, ,101.89775085449219,93.54759979248047, 94.6642074584961, 105.39874267578125, 113.98048400878906,9.666067056648084,94.24905990000116, 95.36441460001515, 106.09889100003056, ,0.25,0.0, 0.0, 0.0, 1.0,0.5,, , , 'right',0.5346454977989197,, , , 0.5346454977989197,0.0,101.99748229980469,93.64736938476562, 94.7642593383789, 105.4981460571289, 114.08018493652344,9.665923819494491,94.24905990000116, 95.36441460001515, 106.09889100003056, ,8.0, 9.0, 19.0, 27.0
"[-7, 0]","[-7, 0]","left",leftArrow.png,"[-7, 0]","left",valid,valid,4.0,104.77771759033203,85.38272094726562, 99.16484832763672, 111.93265533447266, 122.6306381225586,16.099586969828263,105.08487701416016,85.69691467285156, 99.464111328125, 112.24686431884766, 122.9316177368164,16.09644171050994,105.31489562988281,85.89836883544922, 99.7158432006836, 112.56556701660156, 123.07979583740234,16.088451508304427,, , , ,105.0768051147461,85.68014526367188, 99.464111328125, 112.2313461303711, 122.9316177368164,16.1008750883728,, , 112.53129299997818, ,104.49077606201172,85.09666442871094, 98.87937927246094, 111.64994812011719, 122.3371353149414,16.097262946609906,, , , ,104.67665100097656,85.28031158447266, 99.06428527832031, 111.83131408691406, 122.53071594238281,16.100449999614902,, , 112.53129299997818, ,104.67665100097656,85.28031158447266, 99.06428527832031, 111.83131408691406, 122.53071594238281,16.100449999614902,, , 112.53129299997818, ,0.0,0.0, 0.0, 0.0, 0.0,0.0,, 'left', , 'left',0.4835740923881531,, 0.5338354706764221, , 0.43331271409988403,0.05803684056914749,104.77771759033203,85.38272094726562, 99.16484832763672, 111.93265533447266, 122.6306381225586,16.099586969828263,, , 112.53129299997818, ,0.0, 13.0, 25.0, 35.0
"[7, 0]","[7, 0]",right,rightArrow.png,"[7, 0]",right,valid,valid,4.0,105.2691650390625,91.59742736816406, 102.38116455078125, 108.69731140136719, 118.4007568359375,11.24644904496991,105.57280731201172,91.8972396850586, 102.68118286132812, 108.99785614013672, 118.71493530273438,11.252098018928676,105.81129455566406,92.11468505859375, 102.9328384399414, 109.28022003173828, 118.9174575805664,11.250001103988865,, , , ,105.56861114501953,91.8972396850586, 102.68118286132812, 108.99785614013672, 118.6981430053711,11.245561610374981,, , , ,104.98694610595703,91.31748962402344, 102.0959243774414, 108.41638946533203, 118.11797332763672,11.245695543894119,, , , ,105.16879272460938,91.4974594116211, 102.28096008300781, 108.59940338134766, 118.29734802246094,11.245339562200797,, , , ,105.16879272460938,91.4974594116211, 102.28096008300781, 108.59940338134766, 118.29734802246094,11.245339562200797,, , , ,1.0,1.0, 1.0, 1.0, 1.0,0.0,'right', 'right', 'right', 'right',0.5252659916877747,0.5005021095275879, 0.5349941849708557, 0.5669469833374023, 0.4986206889152527,0.03243025762531189,105.2691650390625,91.59742736816406, 102.38116455078125, 108.69731140136719, 118.4007568359375,11.24644904496991,, , , ,6.0, 16.0, 22.0, 31.0
"[7, 0]","[-7, 0]","left",rightArrow.png,"[7, 0]","left",invalid,invalid,4.0,104.99809265136719,92.597412109375, 103.4310531616211, 104.54764556884766, 119.41624450683594,11.01995910713034,105.30171203613281,92.89737701416016, 103.73094940185547, 104.84764862060547, 119.7308578491211,11.026350938673788,105.54969024658203,93.15308380126953, 104.04876708984375, 105.00012969970703, 119.99679565429688,11.029498222776677,, , , ,105.29751586914062,92.89737701416016, 103.73094940185547, 104.84764862060547, 119.71408081054688,11.01903352341313,, 104.03102809999837, , ,104.71652221679688,92.31986999511719, 103.14652252197266, 104.26543426513672, 119.13424682617188,11.018411086282427,, , , ,104.89835357666016,92.49747467041016, 103.33102416992188, 104.44766998291016, 119.31725311279297,11.020376561192895,, 104.03102809999837, , ,104.89835357666016,92.49747467041016, 103.33102416992188, 104.44766998291016, 119.31725311279297,11.020376561192895,, 104.03102809999837, , ,0.0,0.0, 0.0, 0.0, 0.0,0.0,'right', , 'right', 'left',0.5122596025466919,0.536831796169281, , 0.435279905796051, 0.5646671056747437,0.06420873182351237,104.99809265136719,92.597412109375, 103.4310531616211, 104.54764556884766, 119.41624450683594,11.01995910713034,, 104.03102809999837, , ,7.0, 17.0, 18.0, 32.0
"[-7, 0]","[7, 0]",right,leftArrow.png,"[-7, 0]",right,invalid,invalid,4.0,102.36949157714844,86.3868637084961, 101.3476791381836, 106.61324310302734, 115.13017272949219,12.073840934480716,102.67242431640625,86.69713592529297, 101.6475830078125, 106.91434478759766, 115.43063354492188,12.069602739796823,102.91381072998047,86.91554260253906, 101.88249969482422, 107.16706848144531, 115.69014739990234,12.087640598731813,, , , ,102.66856384277344,86.68169403076172, 101.6475830078125, 106.91434478759766, 115.43063354492188,12.076416233931555,, , , ,102.08628845214844,86.09800720214844, 101.0670394897461, 106.33167266845703, 114.84843444824219,12.076970692826267,, , , ,102.26795196533203,86.28013610839844, 101.24769592285156, 106.51273345947266, 115.03125,12.077128865783086,, , , ,102.26795196533203,86.28013610839844, 101.24769592285156, 106.51273345947266, 115.03125,12.077128865783086,, , , ,1.0,1.0, 1.0, 1.0, 1.0,0.0,'right', 'right', 'right', 'right',0.5262258052825928,0.511664628982544, 0.5177556872367859, 0.536839485168457, 0.5386434197425842,0.013547670212347653,102.36949157714844,86.3868637084961, 101.3476791381836, 106.61324310302734, 115.13017272949219,12.073840934480716,, , , ,1.0, 15.0, 20.0, 28.0
"[-7, 0]","[7, 0]",right,doubleSidedArrow.png,"[7, 0]",right,invalid,neutral,4.0,104.20996856689453,87.44712829589844, 98.09758758544922, 110.81446075439453, 120.480712890625,14.453493846543571,104.51455688476562,87.7640151977539, 98.39827728271484, 111.1145248413086, 120.7813949584961,14.447134905384539,104.77312469482422,87.91534423828125, 98.67932891845703, 111.43230438232422, 121.06551361083984,14.504088154565183,, , , ,104.51034545898438,87.74716186523438, 98.39827728271484, 111.1145248413086, 120.7813949584961,14.45364935138773,, , 111.41457020002417, ,103.92572021484375,87.15670776367188, 97.81708526611328, 110.53191375732422, 120.19718170166016,14.455880597667614,, , , ,104.11006927490234,87.34725189208984, 97.99755859375, 110.71473693847656, 120.38070678710938,14.453489929617044,, , 111.41457020002417, ,104.11006927490234,87.34725189208984, 97.99755859375, 110.71473693847656, 120.38070678710938,14.453489929617044,, , 111.41457020002417, ,0.75,1.0, 1.0, 0.0, 1.0,0.5,'right', 'right', , 'right',0.524605949719747,0.45127978920936584, 0.5543143153190613, , 0.5682237148284912,0.06022853600101786,104.20996856689453,87.44712829589844, 98.09758758544922, 110.81446075439453, 120.480712890625,14.453493846543571,, , 111.41457020002417, ,2.0, 12.0, 24.0, 33.0

